prompt,response
"67,63179277,adventure-works\jay0,Production Technician - WC60,1976-02-11,S,M,2009-03-05,False,32,36,True,18187809-5294-474f-85a1-d5be6bd518d6,2014-06-30 00:00:00,/3/1/5/5/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"68,537092325,adventure-works\charles0,Production Technician - WC60,1971-09-02,S,M,2009-12-03,False,27,33,True,cdc11292-df74-4fb0-8676-5b2aa4687142,2014-06-30 00:00:00,/3/1/5/6/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"69,752513276,adventure-works\steve0,Production Technician - WC60,1991-04-06,S,M,2009-02-15,False,31,35,True,12f678d7-ead3-4cf4-8518-a19aacf2a6d4,2014-06-30 00:00:00,/3/1/5/7/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"70,36151748,adventure-works\david2,Production Technician - WC60,1984-12-29,M,M,2008-12-15,False,33,36,True,fc617bb8-d2a3-4374-873c-8ef38d80127d,2014-06-30 00:00:00,/3/1/5/8/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"71,578935259,adventure-works\michael3,Production Supervisor - WC30,1989-01-29,S,M,2009-02-15,False,70,55,True,1ad772d7-7b4a-4a7b-8676-49dd7608cb94,2014-06-30 00:00:00,/3/1/6/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"72,443968955,adventure-works\steven0,Production Technician - WC30,1977-05-14,M,M,2008-12-01,False,41,40,True,0a8937c9-68aa-4d48-ba4e-b40493d764aa,2014-06-30 00:00:00,/3/1/6/1/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"73,138280935,adventure-works\carole0,Production Technician - WC30,1983-10-19,M,F,2008-12-19,False,42,41,True,c76a41f1-a390-4ae4-a82a-2a87764c6391,2014-06-30 00:00:00,/3/1/6/2/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"74,420023788,adventure-works\bjorn0,Production Technician - WC30,1989-11-06,S,M,2009-01-07,False,43,41,True,a942e1e0-2d5e-4858-97c0-947020e96860,2014-06-30 00:00:00,/3/1/6/3/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"75,363996959,adventure-works\michiko0,Production Technician - WC30,1982-06-27,S,M,2009-01-26,False,44,42,True,f359f5b6-5e18-4c62-8531-14d951911ce5,2014-06-30 00:00:00,/3/1/6/4/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"76,227319668,adventure-works\carol0,Production Technician - WC30,1988-10-17,M,F,2009-02-12,False,45,42,True,8d0182a3-5b59-4eea-9b3c-c7f05da9a2ce,2014-06-30 00:00:00,/3/1/6/5/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"77,301435199,adventure-works\merav0,Production Technician - WC30,1983-05-13,M,F,2009-03-03,False,46,43,True,2ee7914a-62d3-473b-a0e1-e4e55341ec4e,2014-06-30 00:00:00,/3/1/6/6/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"78,370989364,adventure-works\reuben0,Production Supervisor - WC40,1987-08-27,M,M,2008-12-15,False,72,56,True,71eee2a6-b9b3-4bf4-8949-01239df7c901,2014-06-30 00:00:00,/3/1/7/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"79,697712387,adventure-works\eric1,Production Technician - WC40,1966-12-08,M,M,2010-01-24,False,60,50,True,55f62e38-9457-46c8-a824-e46a3117a935,2014-06-30 00:00:00,/3/1/7/1/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"80,943170460,adventure-works\sandeep0,Production Technician - WC40,1970-12-03,S,M,2010-01-17,False,65,52,True,606c21e2-3ec0-48a6-a9fe-6bc8123ac786,2014-06-30 00:00:00,/3/1/7/2/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"81,413787783,adventure-works\mihail0,Production Technician - WC40,1971-03-09,S,M,2009-12-29,False,64,52,True,03a9ba14-0d5b-4671-b851-2c1721efbf01,2014-06-30 00:00:00,/3/1/7/3/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
"82,58791499,adventure-works\jack1,Production Technician - WC40,1973-08-29,S,M,2010-03-03,False,62,51,True,d308d387-f7f3-4b5f-abda-faf5574245cd,2014-06-30 00:00:00,/3/1/7/4/","{'businessentityid': {'type': 'integer', 'constraints': ['PRIMARY KEY']}, 'nationalidnumber': {'type': 'character varying', 'constraints': []}, 'loginid': {'type': 'character varying', 'constraints': []}, 'jobtitle': {'type': 'character varying', 'constraints': []}, 'birthdate': {'type': 'date', 'constraints': ['CHECK']}, 'maritalstatus': {'type': 'character', 'constraints': ['CHECK']}, 'gender': {'type': 'character', 'constraints': ['CHECK']}, 'hiredate': {'type': 'date', 'constraints': ['CHECK']}, 'salariedflag': {'type': 'boolean', 'constraints': []}, 'vacationhours': {'type': 'smallint', 'constraints': ['CHECK']}, 'sickleavehours': {'type': 'smallint', 'constraints': ['CHECK']}, 'currentflag': {'type': 'boolean', 'constraints': []}, 'rowguid': {'type': 'uuid', 'constraints': []}, 'modifieddate': {'type': 'timestamp without time zone', 'constraints': []}, 'organizationnode': {'type': 'character varying', 'constraints': []}}"
